Id,Timestamp,Value,Device_id,Node_id
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:19.625Z,101,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:18.453Z,102.875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:17.241Z,90.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:16.116Z,101,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:14.966Z,96.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:13.81Z,95.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:12.665Z,98.4375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:11.522Z,93.125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:10.334Z,101.9375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:09.176Z,96,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:06.911Z,103.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:05.732Z,92.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:04.573Z,85.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:03.43Z,111.5,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:26:02.234Z,95.75,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:59.987Z,88.9375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:57.678Z,96.5,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:56.517Z,105.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:54.166Z,98.4375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:53.023Z,94.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:51.883Z,94.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:50.698Z,91.5625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:49.557Z,94.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:47.518Z,90.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:45.157Z,86.625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:44.03Z,90.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:42.904Z,90.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:41.716Z,78.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:40.552Z,99.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:39.427Z,89.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:38.222Z,100.875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:37.096Z,90.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:35.945Z,94.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:33.648Z,104.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:32.491Z,102.625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:31.973Z,88.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:31.272Z,88.5,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:30.116Z,85.9375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:27.774Z,91.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:26.633Z,93.4375,test-device,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:25.476Z,92.8125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:24.318Z,97.9375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:23.156Z,95.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:22.015Z,97.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:20.838Z,98.8125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:19.709Z,92.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:18.534Z,102.8125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:17.404Z,98,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:15.052Z,95.5,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:13.747Z,91.8125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:12.634Z,93.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:11.487Z,87.125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:10.313Z,96.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:09.14Z,100.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:07.999Z,91.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:06.843Z,86.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:05.686Z,74.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:04.536Z,90.625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:03.411Z,91.9375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:02.21Z,94.125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:25:01.066Z,103.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:59.909Z,92.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:58.75Z,100.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:57.607Z,98.5,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:56.462Z,92.5625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:55.243Z,103.875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:54.103Z,91.8125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:52.952Z,103.9375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:51.764Z,100.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:50.638Z,89.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:49.463Z,99,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:48.319Z,86.875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:47.148Z,103.8125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:46.007Z,100.875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:44.882Z,93.375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:43.72Z,97.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:42.547Z,85.4375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:41.234Z,92.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:40.052Z,94.875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:39.172Z,95.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:38.014Z,93.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:36.898Z,100.125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:34.554Z,98.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:33.749Z,98.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:32.563Z,88.8125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ2,2022-05-31T15:24:31.422Z,100.125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ2:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:40.306Z,51.15625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:39.149Z,51.21875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:38.014Z,51.15625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:36.858Z,51.125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:35.708Z,51.09375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:33.404Z,51,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:32.201Z,51.09375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:29.544Z,51.15625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:27.58Z,51.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:24.061Z,51.09375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:23.076Z,51.03125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:21.935Z,51.09375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:20.77Z,51.21875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:18.453Z,51.15625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:17.241Z,51.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:16.116Z,51.28125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:14.966Z,51.34375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:13.81Z,51.375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:11.522Z,51.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:10.334Z,51.25,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:09.176Z,51.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:06.911Z,51.15625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:05.732Z,51.125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:04.573Z,51.0625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:26:02.234Z,51.09375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:59.987Z,51.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:57.678Z,51.03125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:56.517Z,51.09375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:55.314Z,51.1875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:53.023Z,51.28125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:51.883Z,51.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:50.698Z,51.34375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:49.557Z,51.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:47.518Z,51.4375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:45.157Z,51.28125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:44.03Z,51.3125,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:42.904Z,51.40625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:40.552Z,51.375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:37.096Z,51.40625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:34.786Z,51.4375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:33.648Z,51.5625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:32.491Z,51.65625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:31.272Z,51.59375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:30.116Z,51.625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:27.774Z,51.59375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:26.633Z,51.6875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:25.476Z,51.59375,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:24.288Z,51.5625,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
N-NDCW1-RM1-P-PV-361RM1PZ1,2022-05-28T15:25:23.156Z,51.46875,,ns=3;s=IMS->ABB.AfwOpcDaSurrogate.1->361RM1PZ1:VALUE
